,humidity,temp,timestamp
3580,60.45,20.33,2023-05-07 05:30:04.629525
907,60.45,20.27,2023-05-07 05:40:04.088201
249,60.35,20.31,2023-05-07 05:50:04.516550
2227,60.34,20.26,2023-05-07 06:00:03.972262
949,60.35,20.30,2023-05-07 06:10:04.437770
2929,60.36,20.23,2023-05-07 06:20:03.925511
1336,60.34,20.38,2023-05-07 06:30:04.446139
292,60.38,20.24,2023-05-07 06:40:03.915285
3795,60.44,20.33,2023-05-07 06:50:04.420330
341,60.27,20.27,2023-05-07 07:00:03.845949
749,60.23,20.33,2023-05-07 07:10:04.312747
262,60.29,20.23,2023-05-07 07:20:03.835825
3766,60.25,20.12,2023-05-07 07:30:04.263376
2835,60.26,20.22,2023-05-07 07:40:03.718610
2261,60.15,20.33,2023-05-07 07:50:04.167379
1851,60.15,20.22,2023-05-07 08:00:04.612023
1255,60.23,20.26,2023-05-07 08:10:04.145895
2338,60.27,20.27,2023-05-07 08:20:04.619086
747,60.24,20.30,2023-05-07 08:30:04.066492
950,60.14,20.26,2023-05-07 08:40:04.545771
780,60.41,20.31,2023-05-07 08:50:03.966743
2185,60.07,20.34,2023-05-07 09:00:04.433105
3884,59.93,20.23,2023-05-07 09:10:03.900893
2619,60.08,20.36,2023-05-07 09:20:04.419514
1834,60.18,20.36,2023-05-07 09:30:03.855217
286,60.12,20.44,2023-05-07 09:40:04.331596
2628,59.93,20.44,2023-05-07 09:50:03.759046
896,60.35,20.38,2023-05-07 10:00:04.183211
2321,60.88,20.43,2023-05-07 10:10:04.660474
2809,60.49,20.43,2023-05-07 10:20:04.191819
1271,60.73,20.36,2023-05-07 10:30:04.637351
160,60.23,20.34,2023-05-07 10:40:04.132598
1621,59.81,20.36,2023-05-07 10:50:04.579868
1299,60.09,20.33,2023-05-07 11:00:04.018342
2244,59.79,20.38,2023-05-07 11:10:04.492072
1059,59.86,20.38,2023-05-07 11:20:03.995534
3845,60.43,20.43,2023-05-07 11:30:04.429642
2309,60.08,20.44,2023-05-07 11:40:03.907303
107,60.30,20.55,2023-05-07 11:50:04.339629
3073,60.14,20.57,2023-05-07 12:00:03.767223
1892,60.01,20.58,2023-05-07 12:10:04.287469
2480,59.86,20.59,2023-05-07 12:20:03.780567
2161,59.76,20.65,2023-05-07 12:30:04.234193
2506,59.06,20.74,2023-05-07 12:40:03.703603
2905,58.97,20.58,2023-05-07 12:50:04.168007
111,58.77,20.70,2023-05-07 13:00:04.631142
1082,58.75,20.73,2023-05-07 13:10:04.097453
2755,58.74,20.64,2023-05-07 13:20:04.566090
1894,58.61,20.71,2023-05-07 13:30:04.039479
3748,58.55,20.81,2023-05-07 13:40:04.521618
3239,58.38,20.74,2023-05-07 13:50:03.969737
961,57.96,20.71,2023-05-07 14:00:04.414915
2872,57.53,20.79,2023-05-07 14:10:03.881349
972,57.32,20.88,2023-05-07 14:20:04.388080
3600,57.34,20.79,2023-05-07 14:30:03.822803
3231,57.24,20.77,2023-05-07 14:40:04.327515
1549,57.31,20.75,2023-05-07 14:50:03.760750
266,57.25,20.92,2023-05-07 15:00:04.188028
2373,57.11,20.79,2023-05-07 15:10:04.657649
2699,57.03,20.89,2023-05-07 15:20:04.152233
428,56.72,20.85,2023-05-07 15:30:04.612013
79,56.42,20.98,2023-05-07 15:40:04.131112
3285,56.08,21.05,2023-05-07 15:50:04.567917
1067,55.60,20.99,2023-05-07 16:00:04.014600
3685,55.45,21.03,2023-05-07 16:10:04.511967
804,55.31,21.01,2023-05-07 16:20:04.084043
846,55.18,20.95,2023-05-07 16:30:04.539611
914,54.96,21.12,2023-05-07 16:40:04.023651
2028,54.35,21.16,2023-05-07 16:50:04.638744
1010,54.06,21.15,2023-05-07 17:00:04.086703
1498,53.70,21.26,2023-05-07 17:10:04.620159
2668,53.58,21.19,2023-05-07 17:20:04.139715
1624,53.39,21.32,2023-05-07 17:30:04.569214
3570,53.49,21.32,2023-05-07 17:40:04.078381
697,53.42,21.39,2023-05-07 17:50:04.550943
3075,53.44,21.28,2023-05-07 18:00:03.982917
2535,53.33,21.36,2023-05-07 18:10:04.504818
1661,53.08,21.47,2023-05-07 18:20:03.994976
3987,52.96,21.49,2023-05-07 18:30:04.458719
3425,52.68,21.56,2023-05-07 18:40:03.914029
3631,52.86,21.50,2023-05-07 18:50:04.340094
4028,52.57,21.45,2023-05-07 19:00:03.801397
2557,52.37,21.52,2023-05-07 19:10:04.313145
1712,52.06,21.63,2023-05-07 19:20:03.795611
1914,52.45,21.57,2023-05-07 19:30:04.225595
3715,52.35,21.52,2023-05-07 19:40:03.710775
1387,52.52,21.50,2023-05-07 19:50:04.162955
3680,53.45,21.46,2023-05-07 20:00:04.594477
3269,56.07,21.60,2023-05-07 20:10:04.083604
621,56.12,21.60,2023-05-07 20:20:04.606641
2063,57.12,21.54,2023-05-07 20:30:04.056798
860,56.44,21.61,2023-05-07 20:40:04.546601
810,56.09,21.83,2023-05-07 20:50:03.979186
734,55.32,22.07,2023-05-07 21:00:04.431764
1984,54.88,22.15,2023-05-07 21:10:03.910533
2729,54.10,22.22,2023-05-07 21:20:04.395013
2994,53.64,22.31,2023-05-07 21:30:03.820095
1425,53.07,22.05,2023-05-07 21:40:04.322648
3969,53.26,21.98,2023-05-07 21:50:03.763939
3464,53.24,21.86,2023-05-07 22:00:04.534910
1090,54.53,21.97,2023-05-07 22:10:04.014115
2154,55.16,21.87,2023-05-07 22:20:04.522771
3606,54.89,21.68,2023-05-07 22:30:03.942613
1766,54.94,21.57,2023-05-07 22:40:04.404991
2831,55.20,21.54,2023-05-07 22:50:03.850884
3727,55.62,21.54,2023-05-07 23:00:04.278582
2096,55.26,21.53,2023-05-07 23:10:03.737244
1728,55.60,21.54,2023-05-07 23:20:04.210389
1373,55.28,21.53,2023-05-07 23:30:04.652524
2458,55.77,21.53,2023-05-07 23:40:04.162501
976,55.39,21.50,2023-05-07 23:50:04.584428
3428,55.28,21.36,2023-05-08 00:00:04.048363
2738,55.44,21.50,2023-05-08 00:10:04.517977
2292,55.53,21.39,2023-05-08 00:20:03.993294
1194,55.63,21.45,2023-05-08 00:30:04.419680
2595,55.67,21.40,2023-05-08 00:40:03.914932
3892,55.60,21.35,2023-05-08 00:50:04.358542
1145,55.57,21.33,2023-05-08 01:00:03.771236
2481,55.62,21.35,2023-05-08 01:10:04.262674
2448,55.52,21.29,2023-05-08 01:20:03.750491
2215,55.59,21.28,2023-05-08 01:30:04.196161
2743,55.80,21.32,2023-05-08 01:40:04.658957
3048,55.54,21.26,2023-05-08 01:50:04.114992
236,55.86,21.33,2023-05-08 02:00:04.557380
74,55.87,21.19,2023-05-08 02:10:04.026396
9,55.90,21.09,2023-05-08 02:20:04.514154
2773,55.91,21.25,2023-05-08 02:30:03.959576
1128,56.01,21.25,2023-05-08 02:40:04.424277
3164,56.00,21.16,2023-05-08 02:50:03.868585
2182,55.90,21.06,2023-05-08 03:00:04.284486
235,55.96,21.03,2023-05-08 03:10:03.739588
2783,55.97,21.08,2023-05-08 03:20:04.253051
3901,55.89,21.15,2023-05-08 03:30:04.702673
240,55.68,21.09,2023-05-08 03:40:04.201323
1514,55.78,21.15,2023-05-08 03:50:04.645601
1411,55.86,21.08,2023-05-08 04:00:04.105706
1568,55.88,21.03,2023-05-08 04:10:04.584428
677,56.11,21.05,2023-05-08 04:20:04.082626
1289,56.00,21.05,2023-05-08 04:30:04.516693
2763,56.02,21.06,2023-05-08 04:40:03.989308
2252,55.75,20.98,2023-05-08 04:50:04.411296
2271,56.31,20.91,2023-05-08 05:00:03.825734
1805,56.44,20.85,2023-05-08 05:10:04.314564
1451,56.69,20.77,2023-05-08 05:20:03.762839
1903,56.60,20.71,2023-05-08 05:30:04.189011
2866,56.72,20.82,2023-05-08 05:40:04.645373
3022,56.84,20.74,2023-05-08 05:50:04.060585
3531,56.63,20.68,2023-05-08 06:00:04.500629
2769,56.84,20.71,2023-05-08 06:10:03.975224
3452,56.88,20.71,2023-05-08 06:20:04.474235
3400,56.85,20.65,2023-05-08 06:30:03.997879
2440,56.77,20.67,2023-05-08 06:40:04.484241
325,56.81,20.68,2023-05-08 06:50:03.922225
1150,56.75,20.74,2023-05-08 07:00:04.363010
1819,56.62,20.68,2023-05-08 07:10:03.828006
1688,56.31,20.64,2023-05-08 07:20:04.321826
407,56.14,20.68,2023-05-08 07:30:03.782784
3690,56.04,20.57,2023-05-08 07:40:04.239079
2170,55.87,20.74,2023-05-08 07:50:04.662106
3918,55.81,20.73,2023-05-08 08:00:04.091169
318,55.59,20.64,2023-05-08 08:10:04.560438
687,55.51,20.68,2023-05-08 08:20:04.072379
3481,55.42,20.71,2023-05-08 08:30:04.527805
2908,55.28,20.70,2023-05-08 08:40:04.033051
1490,55.49,20.73,2023-05-08 08:50:04.464144
865,55.36,20.75,2023-05-08 09:00:03.891420
3528,55.04,20.74,2023-05-08 09:10:04.363399
534,55.43,20.70,2023-05-08 09:20:03.856855
94,55.23,20.77,2023-05-08 09:30:04.305235
2966,54.64,20.84,2023-05-08 09:40:03.766561
580,55.11,20.94,2023-05-08 09:50:04.242644
152,54.58,20.81,2023-05-08 10:00:04.708249
3359,54.92,20.98,2023-05-08 10:10:04.198308
1216,54.24,20.96,2023-05-08 10:20:03.819817
2526,54.62,20.99,2023-05-08 10:30:04.279311
1735,53.48,20.84,2023-05-08 10:40:03.740685
337,53.96,20.85,2023-05-08 10:50:04.209800
3013,54.13,20.95,2023-05-08 11:00:04.634787
536,53.82,20.91,2023-05-08 11:10:04.137125
2255,53.96,20.82,2023-05-08 11:20:04.667862
1721,54.14,20.91,2023-05-08 11:30:04.130883
3868,54.00,20.89,2023-05-08 11:40:04.608625
3495,54.21,20.96,2023-05-08 11:50:04.049851
3139,54.29,20.96,2023-05-08 12:00:04.537074
2145,54.75,20.96,2023-05-08 12:10:04.007025
1791,55.00,21.02,2023-05-08 12:20:04.481475
3958,55.04,20.99,2023-05-08 12:30:03.987165
2082,54.92,20.98,2023-05-08 12:40:04.508122
1842,54.76,20.89,2023-05-08 12:50:03.980681
1486,54.96,20.96,2023-05-08 13:00:04.428047
596,56.68,20.96,2023-05-08 13:10:03.965983
1862,56.36,20.96,2023-05-08 13:20:04.472293
3640,56.81,20.99,2023-05-08 13:30:03.931663
1473,57.00,21.02,2023-05-08 13:40:04.419545
3410,56.24,20.99,2023-05-08 13:50:03.862899
3382,56.02,20.89,2023-05-08 14:00:04.382071
1660,55.99,20.94,2023-05-08 14:10:03.884976
3068,55.85,20.91,2023-05-08 14:20:04.650294
441,55.60,20.96,2023-05-08 14:30:04.118778
1799,56.00,21.12,2023-05-08 14:40:04.593076
2381,55.43,21.06,2023-05-08 14:50:04.035681
154,55.62,21.10,2023-05-08 15:00:04.502232
755,55.16,21.16,2023-05-08 15:10:03.958546
3511,55.16,21.02,2023-05-08 15:20:04.541378
3183,55.01,21.09,2023-05-08 15:30:03.977898
1523,54.62,21.08,2023-05-08 15:40:04.483170
610,54.88,21.13,2023-05-08 15:50:03.917151
1960,55.42,21.08,2023-05-08 16:00:03.734962
1112,55.87,21.10,2023-05-08 16:10:04.232154
267,55.94,21.18,2023-05-08 16:20:03.728099
2823,56.41,21.22,2023-05-08 16:30:04.200181
1449,56.38,21.22,2023-05-08 16:40:04.692982
2566,56.16,21.19,2023-05-08 16:50:04.125498
3524,56.92,21.21,2023-05-08 17:00:04.574858
841,57.77,21.18,2023-05-08 17:10:04.062864
1371,58.78,21.29,2023-05-08 17:20:04.577086
2996,59.49,21.22,2023-05-08 17:30:04.168392
434,59.10,21.16,2023-05-08 17:40:04.626113
2889,58.95,21.08,2023-05-08 17:50:04.069975
1670,59.96,21.13,2023-05-08 18:00:04.518199
991,61.00,21.12,2023-05-08 18:10:03.967343
3760,60.06,21.09,2023-05-08 18:20:04.484694
3436,60.01,21.30,2023-05-08 18:30:03.920043
3482,60.54,21.35,2023-05-08 18:40:04.403635
1771,61.58,21.30,2023-05-08 18:50:03.853353
2048,64.17,21.45,2023-05-08 19:00:04.299806
2620,65.41,21.53,2023-05-08 19:10:03.772161
948,66.01,21.58,2023-05-08 19:20:04.274352
521,65.65,21.50,2023-05-08 19:30:03.711015
2223,64.85,21.46,2023-05-08 19:40:04.181154
3989,64.67,21.53,2023-05-08 19:50:04.619854
1162,64.04,21.43,2023-05-08 20:00:04.054119
403,63.58,21.50,2023-05-08 20:10:04.609238
3163,63.28,21.40,2023-05-08 20:20:04.089205
3515,62.95,21.45,2023-05-08 20:30:04.514309
1456,62.74,21.42,2023-05-08 20:40:03.979195
1311,62.16,21.36,2023-05-08 20:50:04.440040
2454,62.45,21.35,2023-05-08 21:00:03.877600
3262,61.66,21.40,2023-05-08 21:10:04.363033
3835,61.25,21.39,2023-05-08 21:20:03.840285
3797,60.85,21.72,2023-05-08 21:30:04.287312
1314,60.50,21.88,2023-05-08 21:40:03.743572
417,60.31,21.88,2023-05-08 21:50:04.154101
3414,59.41,21.94,2023-05-08 22:00:04.608686
485,61.32,21.52,2023-05-08 22:10:04.074188
2623,61.48,21.47,2023-05-08 22:20:04.601881
3435,61.12,21.43,2023-05-08 22:30:04.057591
2268,61.21,21.28,2023-05-08 22:40:04.536663
880,61.31,21.19,2023-05-08 22:50:04.042810
531,61.41,21.16,2023-05-08 23:00:04.518153
3387,61.20,21.29,2023-05-08 23:10:03.962724
1885,60.89,21.32,2023-05-08 23:20:04.452781
27,60.71,21.25,2023-05-08 23:30:03.890471
0,60.65,21.40,2023-05-08 23:40:03.742192
3755,60.46,21.26,2023-05-08 23:50:04.179274
2020,60.32,21.28,2023-05-09 00:00:04.603868
430,60.27,21.29,2023-05-09 00:10:04.079311
153,60.33,21.32,2023-05-09 00:20:04.617485
1835,60.15,21.29,2023-05-09 00:30:04.073211
1958,60.17,21.33,2023-05-09 00:40:04.539642
3742,60.16,21.39,2023-05-09 00:50:03.979736
1226,60.08,21.26,2023-05-09 01:00:04.406585
624,60.54,21.30,2023-05-09 01:10:03.899440
2017,60.83,21.28,2023-05-09 01:20:04.399739
1685,61.13,21.19,2023-05-09 01:30:03.819802
3820,61.21,21.13,2023-05-09 01:40:04.311168
3056,61.37,21.13,2023-05-09 01:50:03.737070
3941,61.63,21.24,2023-05-09 02:00:04.179166
526,61.68,21.19,2023-05-09 02:10:04.648272
2497,61.93,21.16,2023-05-09 02:20:04.133721
473,61.95,21.15,2023-05-09 02:30:04.565738
3633,61.91,21.10,2023-05-09 02:40:04.008709
2119,62.08,21.02,2023-05-09 02:50:04.435790
1236,62.21,21.16,2023-05-09 03:00:03.870976
3588,62.20,21.02,2023-05-09 03:10:04.336358
3278,62.24,20.95,2023-05-09 03:20:03.824084
886,62.26,21.02,2023-05-09 03:30:04.286558
3705,62.37,21.02,2023-05-09 03:40:03.774619
2241,62.26,20.96,2023-05-09 03:50:04.193337
1453,62.17,20.91,2023-05-09 04:00:04.634718
2758,62.19,20.87,2023-05-09 04:10:04.107150
3288,62.12,20.89,2023-05-09 04:20:04.591011
1911,61.95,20.87,2023-05-09 04:30:04.040895
100,61.91,20.85,2023-05-09 04:40:04.487103
2383,61.93,20.88,2023-05-09 04:50:03.930706
1068,61.87,20.74,2023-05-09 05:00:04.383685
2221,61.74,20.81,2023-05-09 05:10:03.819375
2744,61.63,20.78,2023-05-09 05:20:04.321551
92,61.59,20.81,2023-05-09 05:30:03.733990
1843,61.34,20.78,2023-05-09 05:40:04.210785
3011,61.43,20.74,2023-05-09 05:50:04.626871
3468,61.43,20.74,2023-05-09 06:00:04.070443
247,61.38,20.71,2023-05-09 06:10:04.529214
557,61.41,20.71,2023-05-09 06:20:04.044006
2264,61.53,20.74,2023-05-09 06:30:04.592559
1736,61.49,20.65,2023-05-09 06:40:04.039044
1485,61.47,20.61,2023-05-09 06:50:04.485771
336,61.30,20.70,2023-05-09 07:00:03.954501
1598,61.43,20.59,2023-05-09 07:10:04.441729
388,61.58,20.61,2023-05-09 07:20:03.926389
2802,61.41,20.63,2023-05-09 07:30:04.333348
1309,61.41,20.68,2023-05-09 07:40:03.791821
283,61.22,20.74,2023-05-09 07:50:04.219418
3992,61.80,20.70,2023-05-09 08:00:04.668143
563,61.33,20.81,2023-05-09 08:10:04.131147
1252,61.63,20.84,2023-05-09 08:20:04.670206
2647,61.49,20.84,2023-05-09 08:30:04.095350
470,61.89,20.84,2023-05-09 08:40:04.545613
1714,62.11,20.75,2023-05-09 08:50:04.061302
3333,61.91,20.71,2023-05-09 09:00:04.544407
851,61.99,20.88,2023-05-09 09:10:04.012028
2436,61.70,20.82,2023-05-09 09:20:04.485579
313,61.58,20.94,2023-05-09 09:30:03.914641
2325,61.52,20.88,2023-05-09 09:40:04.397860
1844,61.22,20.91,2023-05-09 09:50:03.839048
578,61.31,20.91,2023-05-09 10:00:04.272344
1956,61.52,20.95,2023-05-09 10:10:03.799995
2166,61.16,21.01,2023-05-09 10:20:04.311386
1889,61.37,20.92,2023-05-09 10:30:03.776050
463,61.79,20.98,2023-05-09 10:40:04.255520
597,61.51,21.02,2023-05-09 10:50:04.692519
1769,61.26,20.94,2023-05-09 11:00:04.133872
4022,60.84,20.99,2023-05-09 11:10:04.624742
1586,61.36,21.05,2023-05-09 11:20:04.134962
265,61.19,21.08,2023-05-09 11:30:04.589499
2016,61.20,21.10,2023-05-09 11:40:04.050876
618,61.08,21.16,2023-05-09 11:50:04.489284
3155,61.13,21.12,2023-05-09 12:00:03.947353
386,60.89,21.19,2023-05-09 12:10:04.429512
2329,60.60,21.15,2023-05-09 12:20:03.950971
2278,60.32,21.24,2023-05-09 12:30:04.413583
911,60.36,21.21,2023-05-09 12:40:03.872552
753,60.03,21.18,2023-05-09 12:50:04.398548
3153,60.02,21.24,2023-05-09 13:00:03.818009
3655,59.99,21.19,2023-05-09 13:10:04.318827
308,59.52,21.18,2023-05-09 13:20:03.801877
383,59.42,21.24,2023-05-09 13:30:04.244431
1963,59.20,21.39,2023-05-09 13:40:03.699353
155,59.21,21.32,2023-05-09 13:50:04.146914
2190,59.03,21.33,2023-05-09 14:00:04.599647
3899,59.57,21.33,2023-05-09 14:10:04.066214
2805,59.85,21.40,2023-05-09 14:20:04.582765
606,59.82,21.33,2023-05-09 14:30:04.038981
3630,59.53,21.28,2023-05-09 14:40:04.511970
595,59.20,21.35,2023-05-09 14:50:03.963627
1565,59.14,21.39,2023-05-09 15:00:04.395543
1120,59.06,21.36,2023-05-09 15:10:03.850337
1925,59.02,21.37,2023-05-09 15:20:04.361581
1338,59.07,21.49,2023-05-09 15:30:03.808870
1463,58.97,21.49,2023-05-09 15:40:04.320700
394,59.14,21.47,2023-05-09 15:50:03.789649
2419,59.17,21.63,2023-05-09 16:00:04.232916
446,58.94,21.49,2023-05-09 16:10:04.721869
1241,58.83,21.61,2023-05-09 16:20:04.214802
539,58.65,21.57,2023-05-09 16:30:04.676599
2635,58.59,21.61,2023-05-09 16:40:04.148384
910,58.45,21.58,2023-05-09 16:50:04.595111
2677,58.46,21.52,2023-05-09 17:00:04.044175
1921,58.33,21.60,2023-05-09 17:10:04.510594
3170,58.30,21.54,2023-05-09 17:20:04.019105
1310,58.09,21.67,2023-05-09 17:30:04.460491
1966,58.12,21.61,2023-05-09 17:40:03.921729
2999,58.15,21.54,2023-05-09 17:50:04.365069
1245,58.12,21.68,2023-05-09 18:00:03.788601
2757,57.83,21.63,2023-05-09 18:10:04.272755
2732,57.39,21.63,2023-05-09 18:20:03.798388
1890,56.60,21.61,2023-05-09 18:30:04.243197
95,55.40,21.57,2023-05-09 18:40:03.732405
1582,54.89,21.54,2023-05-09 18:50:04.173639
2753,55.07,21.60,2023-05-09 19:00:04.630575
1154,55.18,21.45,2023-05-09 19:10:04.129241
3186,56.06,21.54,2023-05-09 19:20:04.646032
630,56.37,21.45,2023-05-09 19:30:04.079535
2375,57.19,21.58,2023-05-09 19:40:04.565475
3090,57.94,21.50,2023-05-09 19:50:03.975927
1653,57.88,21.47,2023-05-09 20:00:04.417188
2574,58.19,21.45,2023-05-09 20:10:03.905225
1175,58.53,21.46,2023-05-09 20:20:04.416804
2128,58.50,21.33,2023-05-09 20:30:03.896781
3047,58.19,21.43,2023-05-09 20:40:04.353505
2616,57.80,21.37,2023-05-09 20:50:03.768328
1754,57.41,21.35,2023-05-09 21:00:04.216104
3427,57.07,21.39,2023-05-09 21:10:03.696445
99,56.08,21.63,2023-05-09 21:20:04.232720
2163,55.59,21.81,2023-05-09 21:30:04.702134
1694,55.46,21.90,2023-05-09 21:40:04.240035
3487,55.28,21.84,2023-05-09 21:50:03.869914
1740,55.18,21.87,2023-05-09 22:00:04.321746
689,55.26,21.88,2023-05-09 22:10:03.772311
2286,55.36,21.97,2023-05-09 22:20:04.263740
3325,55.24,22.03,2023-05-09 22:30:04.718186
3662,55.48,22.14,2023-05-09 22:40:04.555958
3319,55.69,21.98,2023-05-09 22:50:03.985335
385,56.57,21.58,2023-05-09 23:00:04.412354
422,56.80,21.47,2023-05-09 23:10:03.893917
2055,57.15,21.43,2023-05-09 23:20:04.400066
1133,57.00,21.37,2023-05-09 23:30:03.878762
2931,56.98,21.42,2023-05-09 23:40:04.349971
478,56.89,21.28,2023-05-09 23:50:03.806024
3979,57.00,21.26,2023-05-10 00:00:04.258123
469,57.03,21.29,2023-05-10 00:10:03.736480
3324,56.94,21.24,2023-05-10 00:20:04.287073
3560,56.79,21.19,2023-05-10 00:30:03.716625
3574,56.74,21.18,2023-05-10 00:40:04.171415
456,56.63,21.01,2023-05-10 00:50:04.601704
2617,56.72,21.03,2023-05-10 01:00:04.034939
2969,56.58,21.03,2023-05-10 01:10:04.519636
1518,56.58,21.03,2023-05-10 01:20:03.981379
2158,56.65,21.03,2023-05-10 01:30:04.400280
3365,56.81,21.02,2023-05-10 01:40:03.862242
3076,56.72,21.03,2023-05-10 01:50:04.316626
2259,56.79,21.01,2023-05-10 02:00:03.763722
3082,56.80,21.06,2023-05-10 02:10:04.249211
1789,56.66,20.91,2023-05-10 02:20:03.749478
3024,56.75,20.92,2023-05-10 02:30:04.202528
2250,56.62,20.92,2023-05-10 02:40:04.681729
1706,56.60,20.77,2023-05-10 02:50:04.115793
1180,56.53,20.88,2023-05-10 03:00:04.557632
1008,56.47,20.87,2023-05-10 03:10:04.036168
2622,56.29,20.82,2023-05-10 03:20:04.535262
783,56.11,20.89,2023-05-10 03:30:03.973886
515,56.10,20.89,2023-05-10 03:40:04.455222
51,55.97,20.75,2023-05-10 03:50:03.886732
2895,55.97,20.78,2023-05-10 04:00:04.309425
1560,55.87,20.67,2023-05-10 04:10:03.769905
1139,55.82,20.71,2023-05-10 04:20:04.311172
88,55.79,20.74,2023-05-10 04:30:03.743503
3880,55.79,20.68,2023-05-10 04:40:04.229012
900,55.59,20.84,2023-05-10 04:50:04.645107
825,55.60,20.74,2023-05-10 05:00:04.066850
2531,55.43,20.67,2023-05-10 05:10:04.508515
2266,55.22,20.61,2023-05-10 05:20:03.976738
1919,54.99,20.55,2023-05-10 05:30:04.418697
3385,54.90,20.55,2023-05-10 05:40:03.866304
2122,54.85,20.55,2023-05-10 05:50:04.334689
3274,54.63,20.48,2023-05-10 06:00:03.749429
3445,54.60,20.46,2023-05-10 06:10:04.215227
3035,54.54,20.47,2023-05-10 06:20:03.726345
2386,54.54,20.50,2023-05-10 06:30:04.270145
3584,54.57,20.46,2023-05-10 06:40:03.742786
1667,54.56,20.50,2023-05-10 06:50:04.191305
25,54.55,20.43,2023-05-10 07:00:04.645171
1283,54.70,20.37,2023-05-10 07:10:04.137081
397,54.82,20.38,2023-05-10 07:20:04.635684
781,54.67,20.31,2023-05-10 07:30:04.099336
3346,54.63,20.33,2023-05-10 07:40:04.575820
1897,54.90,20.43,2023-05-10 07:50:03.978391
1281,55.31,20.47,2023-05-10 08:00:04.444172
3023,55.43,20.55,2023-05-10 08:10:03.904126
1073,55.68,20.50,2023-05-10 08:20:04.409884
2766,56.11,20.63,2023-05-10 08:30:03.862912
4000,56.16,20.61,2023-05-10 08:40:04.303679
1292,56.03,20.57,2023-05-10 08:50:03.749023
1543,55.85,20.65,2023-05-10 09:00:04.170410
2109,55.95,20.67,2023-05-10 09:10:04.635599
2457,55.75,20.65,2023-05-10 09:20:04.131569
1240,55.84,20.67,2023-05-10 09:30:04.563711
296,56.34,20.70,2023-05-10 09:40:04.045345
1279,56.33,20.65,2023-05-10 09:50:04.481589
3964,56.50,20.63,2023-05-10 10:00:03.921913
474,57.27,20.84,2023-05-10 10:10:04.431053
765,57.12,20.77,2023-05-10 10:20:03.926385
1665,57.05,20.85,2023-05-10 10:30:04.371539
2874,57.22,20.78,2023-05-10 10:40:03.867900
1434,57.40,20.87,2023-05-10 10:50:04.280402
1993,57.40,20.96,2023-05-10 11:00:03.694805
973,57.37,20.94,2023-05-10 11:10:04.179718
2562,57.05,20.88,2023-05-10 11:20:04.680877
3713,56.67,21.01,2023-05-10 11:30:04.119989
2691,56.51,20.95,2023-05-10 11:40:04.607341
1779,56.21,21.01,2023-05-10 11:50:04.030431
3545,55.86,21.10,2023-05-10 12:00:04.489300
2333,55.62,21.03,2023-05-10 12:10:03.970626
510,55.11,20.99,2023-05-10 12:20:04.490719
543,54.98,21.09,2023-05-10 12:30:03.925209
207,54.78,21.02,2023-05-10 12:40:04.393393
3142,54.67,21.12,2023-05-10 12:50:03.813437
1583,54.33,21.09,2023-05-10 13:00:04.239506
128,54.21,21.21,2023-05-10 13:10:03.721788
1148,54.07,21.15,2023-05-10 13:20:04.259138
801,54.33,21.10,2023-05-10 13:30:04.676712
3176,54.28,21.15,2023-05-10 13:40:04.159120
1656,54.09,21.10,2023-05-10 13:50:04.597080
462,54.10,21.18,2023-05-10 14:00:04.008934
1926,54.00,21.13,2023-05-10 14:10:04.463823
3171,54.00,21.29,2023-05-10 14:20:03.949855
139,53.83,21.25,2023-05-10 14:30:04.371783
1690,53.88,21.21,2023-05-10 14:40:03.836084
2747,53.66,21.24,2023-05-10 14:50:04.274675
2113,53.62,21.26,2023-05-10 15:00:03.697257
2604,53.60,21.28,2023-05-10 15:10:04.204882
2826,53.54,21.26,2023-05-10 15:20:03.704225
2100,53.37,21.29,2023-05-10 15:30:04.155774
3656,53.14,21.32,2023-05-10 15:40:04.631892
3646,53.04,21.39,2023-05-10 15:50:04.062883
2609,53.04,21.29,2023-05-10 16:00:04.498444
992,52.52,21.30,2023-05-10 16:10:03.974885
6,52.69,21.40,2023-05-10 16:20:04.495321
2452,52.65,21.45,2023-05-10 16:30:03.955327
2530,52.29,21.45,2023-05-10 16:40:04.437347
3246,51.78,21.47,2023-05-10 16:50:03.870698
1391,51.62,21.50,2023-05-10 17:00:04.310053
3692,51.72,21.53,2023-05-10 17:10:03.773800
2234,52.01,21.50,2023-05-10 17:20:04.318229
766,52.47,21.57,2023-05-10 17:30:03.777951
2885,52.33,21.50,2023-05-10 17:40:04.271336
2901,51.97,21.60,2023-05-10 17:50:04.714030
3502,51.74,21.61,2023-05-10 18:00:04.170786
2353,51.24,21.58,2023-05-10 18:10:04.653779
3327,51.14,21.50,2023-05-10 18:20:04.137534
201,51.11,21.50,2023-05-10 18:30:04.572670
1412,51.69,21.47,2023-05-10 18:40:04.048559
3604,52.34,21.52,2023-05-10 18:50:04.509881
2625,52.93,21.56,2023-05-10 19:00:03.936682
2335,53.38,21.56,2023-05-10 19:10:04.425609
2123,53.76,21.49,2023-05-10 19:20:04.008281
574,54.20,21.54,2023-05-10 19:30:04.524022
870,55.90,21.54,2023-05-10 19:40:04.018559
2864,56.19,21.53,2023-05-10 19:50:04.441447
2543,55.66,21.50,2023-05-10 20:00:03.863078
3342,55.71,21.47,2023-05-10 20:10:04.320918
1132,55.87,21.53,2023-05-10 20:20:03.756748
